T,epsilon,SNR_dB,scheme,mean_I_AB,mean_chi_BE,mean_K_raw,std_K_raw,ci95_low,ci95_high,mean_K_positive,mean_entropy,outage_probability,repetitions
1.3335214322e-05,0.02,-45.739700622381704,GS,1.8947500058411986e-05,2.6721855259426164e-05,-8.721730203934778e-06,1.4307758356346027e-07,-9.077154624966475e-06,-8.366305782903082e-06,0.0,8.0,1.0,3
1.3335214322e-05,0.02,-45.739700622381704,MB-fixed,1.9076983145479193e-05,1.682380914114212e-05,1.2993248470631137e-06,3.5996920275783617e-07,4.051117754347533e-07,2.193537918691474e-06,1.2993248470631137e-06,6.408923689874861,0.0,3
1.3335214322e-05,0.02,-45.739700622381704,MB-global-opt,1.967593086179183e-05,1.6590081285405844e-05,2.102053033296395e-06,6.066288143815806e-07,5.951035184753944e-07,3.6090025481173954e-06,2.102053033296395e-06,4.7380473561634675,0.0,3
1.3335214322e-05,0.02,-45.739700622381704,PS,1.907698314725555e-05,1.682380914114212e-05,1.299324848750653e-06,3.59969202530833e-07,4.051117776861999e-07,2.193537919815106e-06,1.299324848750653e-06,6.408923689874858,0.0,3
1.3335214322e-05,0.02,-45.739700622381704,PS+GS,1.9076962934979253e-05,1.678064703103388e-05,1.3424677571964118e-06,3.5995804458690013e-07,4.482824040012675e-07,2.236653110391556e-06,1.3424677571964118e-06,6.408923689874858,0.0,3
1.3990503141e-05,0.02,-45.531367317742415,GS,1.9881299751981867e-05,2.798922149538363e-05,-9.101986731000859e-06,3.8247866104997646e-07,-1.0052116396843103e-05,-8.151857065158614e-06,0.0,8.0,1.0,3
1.3990503141e-05,0.02,-45.531367317742415,MB-fixed,2.010737969637688e-05,1.764000043613656e-05,1.4620102754214773e-06,2.1177752631283622e-07,9.359257358130825e-07,1.9880948150298723e-06,1.4620102754214773e-06,6.408923689874861,0.0,3
1.3990503141e-05,0.02,-45.531367317742415,MB-global-opt,2.009195030557483e-05,1.7395566584976763e-05,1.6917862053193264e-06,4.12152037147366e-07,6.679437868795194e-07,2.7156286237591334e-06,1.6917862053193264e-06,4.7380473561634675,0.0,3
1.3990503141e-05,0.02,-45.531367317742415,PS,2.0107379697561118e-05,1.764000043613656e-05,1.4620102765465018e-06,2.117775272679643e-07,9.359257345654372e-07,1.988094818527566e-06,1.4620102765465018e-06,6.408923689874858,0.0,3
1.3990503141e-05,0.02,-45.531367317742415,PS+GS,2.010736775392985e-05,1.7594861569270037e-05,1.50713779696332e-06,2.1179702025279356e-07,9.810048317235271e-07,2.0332707622031127e-06,1.50713779696332e-06,6.408923689874858,0.0,3
1.4677992676e-05,0.02,-45.3230340142159,GS,2.1257770162523098e-05,2.9316617940811085e-05,-9.121736286414145e-06,2.3815522373196656e-07,-9.713346658929728e-06,-8.530125913898562e-06,0.0,8.0,1.0,3
1.4677992676e-05,0.02,-45.3230340142159,MB-fixed,2.115975198494861e-05,1.8495781508587328e-05,1.6059828771138495e-06,6.881171639339706e-07,-1.033949198960279e-07,3.315360674123727e-06,1.6059828771138495e-06,6.408923689874861,0.0,3
1.4677992676e-05,0.02,-45.3230340142159,MB-global-opt,2.1392396242288687e-05,1.8240153861537323e-05,2.0826225686369305e-06,6.493898979705631e-07,4.6944863347854654e-07,3.6957965037953148e-06,2.0826225686369305e-06,4.7380473561634675,0.0,3
1.4677992676e-05,0.02,-45.3230340142159,PS,2.1159751985540726e-05,1.8495781508587328e-05,1.6059828776763628e-06,6.88117163599937e-07,-1.0339491850372872e-07,3.315360673856454e-06,1.6059828776763628e-06,6.408923689874858,0.0,3
1.4677992676e-05,0.02,-45.3230340142159,PS+GS,2.1159744035159633e-05,1.8448575827889613e-05,1.6531810055120385e-06,6.881235735612471e-07,-5.621271389467436e-08,3.3625747249187512e-06,1.6531810055120385e-06,6.408923689874858,0.0,3
2.15443469e-05,0.02,-43.65636764575012,GS,3.104637556461398e-05,4.246742075775245e-05,-1.2973363971369168e-05,1.8209396953914736e-07,-1.3425710468178075e-05,-1.2521017474560262e-05,0.0,8.0,1.0,3
2.15443469e-05,0.02,-43.65636764575012,MB-fixed,3.1345496619354187e-05,2.7018389936017684e-05,2.7598318523687945e-06,6.517111665302988e-07,1.1408915664421422e-06,4.378772138295447e-06,2.7598318523687945e-06,6.408923689874861,0.0,3
2.15443469e-05,0.02,-43.65636764575012,MB-global-opt,3.199569367229316e-05,2.6652780415359345e-05,3.7431285733191523e-06,1.0528090190161975e-06,1.1278059859425554e-06,6.3584511606957495e-06,3.7431285733191523e-06,4.7380473561634675,0.0,3
2.15443469e-05,0.02,-43.65636764575012,PS,3.134549661965025e-05,2.7018389936017684e-05,2.75983185265005e-06,6.517111670003921e-07,1.1408915655556214e-06,4.378772139744479e-06,2.75983185265005e-06,6.408923689874858,0.0,3
2.15443469e-05,0.02,-43.65636764575012,PS+GS,3.134551374787501e-05,2.695087805126839e-05,2.827360009212871e-06,6.516957066276485e-07,1.208458127813412e-06,4.44626189061233e-06,2.827360009212871e-06,6.408923689874858,0.0,3
3.1622776602e-05,0.02,-41.98970141667628,GS,4.597441838634827e-05,6.150650552738668e-05,-1.7830808060355828e-05,5.540605467012812e-07,-1.920717075899243e-05,-1.6454445361719226e-05,0.0,8.0,1.0,3
3.1622776602e-05,0.02,-41.98970141667628,MB-fixed,4.535863618186179e-05,3.9467108420954133e-05,3.623595951814567e-06,4.0316269205779215e-07,2.6220843045154315e-06,4.625107599113703e-06,3.623595951814567e-06,6.408923689874861,0.0,3
3.1622776602e-05,0.02,-41.98970141667628,MB-global-opt,4.489327749013228e-05,3.8944557991138495e-05,3.704055624487166e-06,1.5888723339781503e-06,-2.4292205945581036e-07,7.651033308430143e-06,3.704055624487166e-06,4.7380473561634675,0.0,3
3.1622776602e-05,0.02,-41.98970141667628,PS,4.535863618393421e-05,3.9467108420954133e-05,3.6235959537833657e-06,4.031626918035928e-07,2.622084307115696e-06,4.625107600451035e-06,3.6235959537833657e-06,6.408923689874858,0.0,3
3.1622776602e-05,0.02,-41.98970141667628,PS+GS,4.535866111214185e-05,3.9370622052503634e-05,3.7201060040311263e-06,4.031777749118763e-07,2.71855688884536e-06,4.7216551192168925e-06,3.7201060040311263e-06,6.408923689874858,0.0,3
4.6415888336e-05,0.02,-40.32303539252143,GS,6.75138198508544e-05,8.90650040457075e-05,-2.492687518739582e-05,7.699720278073292e-07,-2.683959173864118e-05,-2.301415863615046e-05,0.0,8.0,1.0,3
4.6415888336e-05,0.02,-40.32303539252143,MB-fixed,6.853546232221674e-05,5.765004708613297e-05,7.4586421199729385e-06,1.2404222912228115e-06,4.377262327888787e-06,1.054002191205709e-05,7.4586421199729385e-06,6.408923689874861,0.0,3
4.6415888336e-05,0.02,-40.32303539252143,MB-global-opt,7.09156871998573e-05,5.6903729076962506e-05,1.0466173762901926e-05,1.521902253978889e-06,6.6855589802419895e-06,1.4246788545561862e-05,1.0466173762901926e-05,4.7380473561634675,0.0,3
4.6415888336e-05,0.02,-40.32303539252143,PS,6.85354623239931e-05,5.765004708613297e-05,7.458642121660472e-06,1.2404222920168178e-06,4.3772623276039e-06,1.0540021915717045e-05,7.458642121660472e-06,6.408923689874858,0.0,3
4.6415888336e-05,0.02,-40.32303539252143,PS+GS,6.853541129014928e-05,5.7512251506297574e-05,7.596389219344241e-06,1.2405128754968154e-06,4.514784403448948e-06,1.0677994035239534e-05,7.596389219344241e-06,6.408923689874858,0.0,3
6.8129206906e-05,0.02,-38.65636966882671,GS,9.856945654955022e-05,0.00012894708395871923,-3.530610023664653e-05,1.68836971171748e-06,-3.950024310884898e-05,-3.1111957364444076e-05,0.0,8.0,1.0,3
6.8129206906e-05,0.02,-38.65636966882671,MB-fixed,0.00010020405777340831,8.420769269723571e-05,1.0986162187502182e-05,6.443371365725077e-07,9.385540007481028e-06,1.2586784367523336e-05,1.0986162187502182e-05,6.408923689874861,0.0,3
6.8129206906e-05,0.02,-38.65636966882671,MB-global-opt,0.00010112049238072036,8.314260015662711e-05,1.2921867605057236e-05,5.355923926012663e-07,1.1591382344486329e-05,1.4252352865628142e-05,1.2921867605057236e-05,4.7380473561634675,0.0,3
6.8129206906e-05,0.02,-38.65636966882671,PS,0.00010020405777370438,8.420769269723571e-05,1.0986162187783438e-05,6.443371368251481e-07,9.38554000713469e-06,1.2586784368432185e-05,1.0986162187783438e-05,6.408923689874858,0.0,3
6.8129206906e-05,0.02,-38.65636966882671,PS+GS,0.00010020411792499573,8.401105317235036e-05,1.1182858856395578e-05,6.442168809273018e-07,9.582535407957728e-06,1.2783182304833428e-05,1.1182858856395578e-05,6.408923689874858,0.0,3
0.0001,0.02,-36.98970438630283,GS,0.00014531181973550153,0.0001866515585660089,-4.860532981728246e-05,1.7660255918710951e-06,-5.299238058991128e-05,-4.421827904465364e-05,0.0,8.0,1.0,3
0.0001,0.02,-36.98970438630283,MB-fixed,0.0001443440095908836,0.00012299586702502197,1.4130942086317452e-05,3.6493293201754726e-06,5.065505499585709e-06,2.3196378673049195e-05,1.4130942086317452e-05,6.408923689874861,0.0,3
0.0001,0.02,-36.98970438630283,MB-global-opt,0.0001404456494945213,0.00012147706955323301,1.1946297466562198e-05,2.125027754534224e-06,6.667435883073026e-06,1.722515905005137e-05,1.1946297466562198e-05,4.7380473561634675,0.0,3
0.0001,0.02,-36.98970438630283,PS,0.00014434400959147572,0.00012299586702502197,1.4130942086879963e-05,3.649329321083265e-06,5.065505497893139e-06,2.3196378675866786e-05,1.4130942086879963e-05,6.408923689874858,0.0,3
0.0001,0.02,-36.98970438630283,PS+GS,0.00014434395719309379,0.0001227154826508592,1.4411276682579904e-05,3.6490767302804814e-06,5.346467563931907e-06,2.3476085801227902e-05,1.4411276682579904e-05,6.408923689874858,0.0,3
0.000146779926762,0.02,-35.323039751266194,GS,0.0002125223993451423,0.00027012469876153133,-6.822841938364615e-05,5.8888768163603445e-08,-6.837470719343807e-05,-6.808213157385423e-05,0.0,8.0,1.0,3
0.000146779926762,0.02,-35.323039751266194,MB-fixed,0.00020947689097875846,0.00017964467293341002,1.935837349641052e-05,1.8868544988837103e-06,1.467116707920581e-05,2.404557991361523e-05,1.935837349641052e-05,6.408923689874861,0.0,3
0.000146779926762,0.02,-35.323039751266194,MB-global-opt,0.00020598976624223533,0.00017748075147339115,1.8209526456732417e-05,1.7297838404097043e-06,1.3912505185647606e-05,2.2506547727817228e-05,1.8209526456732417e-05,4.7380473561634675,0.0,3
0.000146779926762,0.02,-35.323039751266194,PS,0.00020947689098023878,0.00017964467293341002,1.9358373497816805e-05,1.8868545001718073e-06,1.4671167077412285e-05,2.4045579918221325e-05,1.9358373497816805e-05,6.408923689874858,0.0,3
0.000146779926762,0.02,-35.323039751266194,PS+GS,0.0002094767715753084,0.00017924522137735543,1.9757711619187507e-05,1.8871431074055328e-06,1.5069788258669815e-05,2.44456349797052e-05,1.9757711619187507e-05,6.408923689874858,0.0,3
0.000215443469003,0.02,-33.65637606661154,GS,0.00031152181501070686,0.0003908462773689614,-9.490055310878988e-05,1.4683131986810488e-06,-9.854804529824903e-05,-9.125306091933073e-05,0.0,8.0,1.0,3
0.000215443469003,0.02,-33.65637606661154,MB-fixed,0.0003117796201541623,0.0002623740985279177,3.381654061853644e-05,6.564618540077367e-06,1.7509124140076942e-05,5.012395709699593e-05,3.381654061853644e-05,6.408923689874861,0.0,3
0.000215443469003,0.02,-33.65637606661154,MB-global-opt,0.00031696403461012324,0.00025929381438150045,4.18220184981166e-05,6.484252336073237e-06,2.571424273777151e-05,5.792979425846169e-05,4.18220184981166e-05,4.7380473561634675,0.0,3
0.000215443469003,0.02,-33.65637606661154,PS,0.0003117796201556426,0.0002623740985279177,3.3816540619942716e-05,6.564618540962666e-06,1.7509124139284015e-05,5.012395710060142e-05,3.3816540619942716e-05,6.408923689874858,0.0,3
0.000215443469003,0.02,-33.65637606661154,PS+GS,0.0003117797269061029,0.0002618055335126268,3.438520704817093e-05,6.5646903821014196e-06,1.80776121042302e-05,5.069280199211166e-05,3.438520704817093e-05,6.408923689874858,0.0,3
0.000316227766017,0.02,-31.98971377693363,GS,0.00045207724532847493,0.000565395579165795,-0.0001359221961037438,2.1119498289681116e-06,-0.00014116857031914312,-0.00013067582188834448,0.0,8.0,1.0,3
0.000316227766017,0.02,-31.98971377693363,MB-fixed,0.00045246156570695933,0.0003831837054038001,4.665478201781127e-05,7.307543973081722e-06,2.8501836454230082e-05,6.480772758139246e-05,4.665478201781127e-05,6.408923689874861,0.0,3
0.000316227766017,0.02,-31.98971377693363,MB-global-opt,0.00044840492004638577,0.0003788031940614722,4.718147998259423e-05,1.550350287671282e-05,8.668643822799455e-06,8.569431614238901e-05,4.718147998259423e-05,4.7380473561634675,0.0,3
0.000316227766017,0.02,-31.98971377693363,PS,0.0004524615657081436,0.0003831837054038001,4.665478201893631e-05,7.307543972662535e-06,2.8501836456396443e-05,6.480772758147618e-05,4.665478201893631e-05,6.408923689874858,0.0,3
0.000316227766017,0.02,-31.98971377693363,PS+GS,0.0004524612583158098,0.0003823752077980469,4.746298760197235e-05,7.308297326781895e-06,2.93081706040543e-05,6.56178045998904e-05,4.746298760197235e-05,6.408923689874858,0.0,3
0.000464158883361,0.02,-30.323053534813514,GS,0.0006717444305201307,0.0008177081169356004,-0.00017955090794147626,8.266341992533234e-06,-0.00020008563982309895,-0.00015901617605985357,0.0,8.0,1.0,3
0.000464158883361,0.02,-30.323053534813514,MB-fixed,0.0006810719993204373,0.0005595870776418099,8.74313217126055e-05,2.2961711113598974e-05,3.0391269209704484e-05,0.00014447137421550653,8.74313217126055e-05,6.408923689874861,0.0,3
0.000464158883361,0.02,-30.323053534813514,MB-global-opt,0.0006789353242471208,0.0005533637989756368,9.16247590591279e-05,3.951531989421931e-05,-6.536737280763913e-06,0.00018978625539901972,9.16247590591279e-05,4.7380473561634675,0.0,3
0.000464158883361,0.02,-30.323053534813514,PS,0.0006810719993219175,0.0005595870776418099,8.743132171401174e-05,2.296171111334247e-05,3.0391269211747913e-05,0.00014447137421627555,8.743132171401174e-05,6.408923689874858,0.0,3
0.000464158883361,0.02,-30.323053534813514,PS+GS,0.0006810721734016312,0.0005584385660220015,8.857999870954813e-05,2.2961813323564824e-05,3.153969230301644e-05,0.0001456203051160798,8.857999870954813e-05,6.408923689874858,0.0,3
0.000681292069058,0.02,-28.656396298064433,GS,0.0009822339509835132,0.0011823251549987202,-0.0002492029015643827,5.6660837506314025e-06,-0.00026327823388708747,-0.0002351275692416779,0.0,8.0,1.0,3
0.000681292069058,0.02,-28.656396298064433,MB-fixed,0.0009983814365099875,0.0008171385641695394,0.0001313238005149486,6.958381170267722e-06,0.00011403822343736737,0.00014860937759252985,0.0001313238005149486,6.408923689874861,0.0,3
0.000681292069058,0.02,-28.656396298064433,MB-global-opt,0.0010098914755296562,0.0008083067787034715,0.00015109012304970185,1.0215384732707914e-05,0.00012571370059545804,0.00017646654550394566,0.00015109012304970185,4.7380473561634675,0.0,3
0.000681292069058,0.02,-28.656396298064433,PS,0.000998381436512356,0.0008171385641695394,0.00013132380051719865,6.958381170000658e-06,0.00011403822344028084,0.00014860937759411647,0.00013132380051719865,6.408923689874858,0.0,3
0.000681292069058,0.02,-28.656396298064433,PS+GS,0.0009983822554747352,0.000815508801886855,0.00013295434081414344,6.956429853758072e-06,0.00011567361107549133,0.00015023507055279557,0.00013295434081414344,6.408923689874858,0.0,3
0.001,0.02,-26.989743472591236,GS,0.0014351317079679404,0.0017090679442446355,-0.00034569282167509215,1.984894215758975e-05,-0.0003950003274265008,-0.0002963853159236835,0.0,8.0,1.0,3
0.001,0.02,-26.989743472591236,MB-fixed,0.0014257206214797573,0.0011931101424291768,0.00016132444797659255,3.183448569300042e-05,8.224320153341388e-05,0.0002404056944197712,0.00016132444797659255,6.408923689874861,0.0,3
0.001,0.02,-26.989743472591236,MB-global-opt,0.0014193024470898763,0.0011805906681956468,0.00016774665653973564,3.1567659316820084e-05,8.9328243560108e-05,0.00024616506951936326,0.00016774665653973564,4.7380473561634675,0.0,3
0.001,0.02,-26.989743472591236,PS,0.0014257206214809415,0.0011931101424291768,0.00016132444797771752,3.1834485692324284e-05,8.224320153621845e-05,0.0002404056944192166,0.00016132444797771752,6.408923689874858,0.0,3
0.001,0.02,-26.989743472591236,PS+GS,0.0014257187820939283,0.001190800107433887,0.00016363273555534494,3.1836010895587016e-05,8.454770029890288e-05,0.000242717770811787,0.00016363273555534494,6.408923689874858,0.0,3
0.001467799267622,0.02,-25.323097121938147,GS,0.0020872014806686914,0.0024697517052401086,-0.00048691029860485163,1.975854607606752e-05,-0.0005359932480411592,-0.0004378273491685441,0.0,8.0,1.0,3
0.001467799267622,0.02,-25.323097121938147,MB-fixed,0.0021137666833057622,0.0017418331411140908,0.0002662452080263832,3.997241406434206e-05,0.00016694822682068231,0.00036554218923208405,0.0002662452080263832,6.408923689874861,0.0,3
0.001467799267622,0.02,-25.323097121938147,MB-global-opt,0.002126077136980579,0.001724107368731298,0.000295665911400252,7.826997369987869e-05,0.00010123251803708633,0.0004900993047634177,0.000295665911400252,4.7380473561634675,0.0,3
0.001467799267622,0.02,-25.323097121938147,PS,0.0021137666833069466,0.0017418331411140908,0.00026624520802750817,3.997241406431613e-05,0.0001669482268218717,0.0003655421892331446,0.00026624520802750817,6.408923689874858,0.0,3
0.001467799267622,0.02,-25.323097121938147,PS+GS,0.0021137669331923923,0.001738562814420641,0.0002695157721121313,3.997302688307631e-05,0.00017021726858030222,0.00036881427564396037,0.0002695157721121313,6.408923689874858,0.0,3
0.002154434690032,0.02,-23.656460274928474,GS,0.003104225578023071,0.0035678099919824735,-0.000618795692860556,1.591491285454751e-05,-0.0006583305280612677,-0.0005792608576598444,0.0,8.0,1.0,3
0.002154434690032,0.02,-23.656460274928474,MB-fixed,0.003137125691119458,0.0025424397904592055,0.0004378296161042791,3.9945283667718104e-05,0.00033860003053996573,0.0005370592016685925,0.0004378296161042791,6.408923689874861,0.0,3
0.002154434690032,0.02,-23.656460274928474,MB-global-opt,0.0030586005980660267,0.0025173741017590068,0.0003882964664037182,5.8520254054727466e-05,0.00024292409640696105,0.0005336688364004754,0.0003882964664037182,4.7380473561634675,0.0,3
0.002154434690032,0.02,-23.656460274928474,PS,0.003137125691119754,0.0025424397904592055,0.0004378296161045604,3.994528366820123e-05,0.00033860003053904687,0.000537059201670074,0.0004378296161045604,6.408923689874858,0.0,3
0.002154434690032,0.02,-23.656460274928474,PS+GS,0.0031371272124527394,0.002537815814950939,0.00044245503687916337,3.994454927933477e-05,0.00034322727563672805,0.0005416827981215987,0.00044245503687916337,6.408923689874858,0.0,3
0.003162277660168,0.02,-21.989837377163084,GS,0.004570896101634266,0.005152050756247473,-0.0008096994596949201,4.6329215409080137e-05,-0.0009247876108469943,-0.0006946113085428459,0.0,8.0,1.0,3
0.003162277660168,0.02,-21.989837377163084,MB-fixed,0.004471789310114123,0.0037100420911828635,0.0005381577534255534,8.079563950940821e-05,0.0003374502583777348,0.0007388652484733721,0.0005381577534255534,6.408923689874861,0.0,3
0.003162277660168,0.02,-21.989837377163084,MB-global-opt,0.0043587073508453145,0.003674643514582021,0.00046612846872102755,0.0001708252237839817,4.17750882063079e-05,0.0008904818492357472,0.00046612846872102755,4.7380473561634675,0.0,3
0.003162277660168,0.02,-21.989837377163084,PS,0.004471789310115604,0.0037100420911828635,0.0005381577534269598,8.07956395093466e-05,0.0003374502583792942,0.0007388652484746253,0.0005381577534269598,6.408923689874858,0.0,3
0.003162277660168,0.02,-21.989837377163084,PS+GS,0.004471789707103528,0.0037035127769702303,0.0005446874447781206,8.079504921782177e-05,0.0003439814160958927,0.0007453934734603484,0.0005446874447781206,6.408923689874858,0.0,3
